pruid,prename,prfname,week_end,product_name,numtotal_atleast1dose,numtotal_partially,numtotal_fully,prop_atleast1dose,prop_partially,prop_fully,,numweekdelta_atleast1dose,numweekdelta_fully,propweekdelta_partially,propweekdelta_fully
13,New Brunswick,Nouveau-Brunswick,2021-01-23,Unknown,0,0,0,0.00,0.00,0.00,,,,,
24,Quebec,Québec,2021-01-23,Moderna,55702,55702,,0.65,0.65,,,,,,
24,Quebec,Québec,2021-01-23,Not reported,0,0,,0.00,0.00,,,,,,
24,Quebec,Québec,2021-01-23,Pfizer-BioNTech,163125,163125,,1.90,1.90,,,,,,
24,Quebec,Québec,2021-01-23,Unknown,0,0,,0.00,0.00,,,,,,
35,Ontario,Ontario,2021-01-23,Moderna,0,0,0,0.00,0.00,0.00,,,,,
35,Ontario,Ontario,2021-01-23,Not reported,249132,217691,31441,1.69,1.48,0.21,,,,,
35,Ontario,Ontario,2021-01-23,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
35,Ontario,Ontario,2021-01-23,Unknown,0,0,0,0.00,0.00,0.00,,,,,
46,Manitoba,Manitoba,2021-01-23,Moderna,5504,5504,0,0.40,0.40,0.00,,,,,
46,Manitoba,Manitoba,2021-01-23,Not reported,0,0,0,0.00,0.00,0.00,,,,,
46,Manitoba,Manitoba,2021-01-23,Pfizer-BioNTech,20335,16939,3396,1.47,1.23,0.25,,,,,
46,Manitoba,Manitoba,2021-01-23,Unknown,0,0,0,0.00,0.00,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-01-23,Moderna,7030,7030,0,0.60,0.60,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-01-23,Not reported,0,0,0,0.00,0.00,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-01-23,Pfizer-BioNTech,16633,14175,2458,1.41,1.20,0.21,,,,,
47,Saskatchewan,Saskatchewan,2021-01-23,Unknown,0,0,0,0.00,0.00,0.00,,,,,
48,Alberta,Alberta,2021-01-23,Moderna,21457,20801,656,0.49,0.47,0.01,,,,,
48,Alberta,Alberta,2021-01-23,Not reported,0,0,0,0.00,0.00,0.00,,,,,
48,Alberta,Alberta,2021-01-23,Pfizer-BioNTech,68100,59287,8813,1.54,1.34,0.20,,,,,
48,Alberta,Alberta,2021-01-23,Unknown,0,0,0,0.00,0.00,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-01-23,Moderna,32711,32575,136,0.64,0.63,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-01-23,Not reported,0,0,0,0.00,0.00,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-01-23,Pfizer-BioNTech,85434,82210,3224,1.66,1.60,0.06,,,,,
59,British Columbia,Colombie-Britannique,2021-01-23,Unknown,7,7,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-01-23,Moderna,3950,3950,0,9.39,9.39,0.00,,,,,
60,Yukon,Yukon,2021-01-23,Not reported,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-01-23,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-01-23,Unknown,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-23,Moderna,9471,9471,0,20.97,20.97,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-23,Not reported,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-23,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-23,Unknown,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-01-23,Moderna,4448,4448,0,11.30,11.30,0.00,,,,,
62,Nunavut,Nunavut,2021-01-23,Not reported,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-01-23,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-01-23,Unknown,0,0,0,0.00,0.00,0.00,,,,,
1,Canada,Canada,2021-01-30,Moderna,169519,163278,6241,0.45,0.43,0.02,,,,,
1,Canada,Canada,2021-01-30,Not reported,283586,210272,73314,0.75,0.55,0.19,,,,,
1,Canada,Canada,2021-01-30,Pfizer-BioNTech,406114,372020,34094,1.07,0.98,0.09,,,,,
1,Canada,Canada,2021-01-30,Unknown,23,23,0,0.00,0.00,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-30,Moderna,2560,2560,0,0.49,0.49,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-30,Not reported,0,0,0,0.00,0.00,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-30,Pfizer-BioNTech,5793,3031,2762,1.11,0.58,0.53,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-30,Unknown,0,0,0,0.00,0.00,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-30,Moderna,1439,1439,0,0.90,0.90,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-30,Not reported,0,0,0,0.00,0.00,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-30,Pfizer-BioNTech,3840,1275,2565,2.41,0.80,1.61,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-30,Unknown,0,0,0,0.00,0.00,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-30,Moderna,1812,1811,1,0.19,0.18,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-30,Not reported,0,0,0,0.00,0.00,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-30,Pfizer-BioNTech,10278,7550,2728,1.05,0.77,0.28,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-30,Unknown,0,0,0,0.00,0.00,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-01-30,Moderna,0,0,0,0.00,0.00,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-01-30,Not reported,12791,8326,4465,1.64,1.07,0.57,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-01-30,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-01-30,Unknown,0,0,0,0.00,0.00,0.00,,,,,
24,Quebec,Québec,2021-01-30,Moderna,61554,61554,,0.72,0.72,,,,,,
24,Quebec,Québec,2021-01-30,Not reported,0,0,,0.00,0.00,,,,,,
24,Quebec,Québec,2021-01-30,Pfizer-BioNTech,177916,177916,,2.07,2.07,,,,,,
24,Quebec,Québec,2021-01-30,Unknown,15,15,,0.00,0.00,,,,,,
35,Ontario,Ontario,2021-01-30,Moderna,0,0,0,0.00,0.00,0.00,,,,,
35,Ontario,Ontario,2021-01-30,Not reported,270795,201946,68849,1.84,1.37,0.47,,,,,
35,Ontario,Ontario,2021-01-30,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
35,Ontario,Ontario,2021-01-30,Unknown,0,0,0,0.00,0.00,0.00,,,,,
46,Manitoba,Manitoba,2021-01-30,Moderna,8383,8383,0,0.61,0.61,0.00,,,,,
46,Manitoba,Manitoba,2021-01-30,Not reported,0,0,0,0.00,0.00,0.00,,,,,
46,Manitoba,Manitoba,2021-01-30,Pfizer-BioNTech,24058,15555,8503,1.74,1.13,0.62,,,,,
46,Manitoba,Manitoba,2021-01-30,Unknown,0,0,0,0.00,0.00,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-01-30,Moderna,8630,8630,0,0.73,0.73,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-01-30,Not reported,0,0,0,0.00,0.00,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-01-30,Pfizer-BioNTech,18585,15513,3072,1.58,1.32,0.26,,,,,
47,Saskatchewan,Saskatchewan,2021-01-30,Unknown,0,0,0,0.00,0.00,0.00,,,,,
48,Alberta,Alberta,2021-01-30,Moderna,22066,16240,5826,0.50,0.37,0.13,,,,,
48,Alberta,Alberta,2021-01-30,Not reported,0,0,0,0.00,0.00,0.00,,,,,
48,Alberta,Alberta,2021-01-30,Pfizer-BioNTech,68171,58003,10168,1.54,1.31,0.23,,,,,
48,Alberta,Alberta,2021-01-30,Unknown,1,1,0,0.00,0.00,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-01-30,Moderna,38023,37727,296,0.74,0.73,0.01,,,,,
59,British Columbia,Colombie-Britannique,2021-01-30,Not reported,0,0,0,0.00,0.00,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-01-30,Pfizer-BioNTech,97473,93177,4296,1.89,1.81,0.08,,,,,
59,British Columbia,Colombie-Britannique,2021-01-30,Unknown,7,7,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-01-30,Moderna,7355,7355,0,17.49,17.49,0.00,,,,,
60,Yukon,Yukon,2021-01-30,Not reported,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-01-30,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-01-30,Unknown,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-30,Moderna,12233,12115,118,27.09,26.83,0.26,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-30,Not reported,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-30,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-30,Unknown,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-01-30,Moderna,5464,5464,0,13.88,13.88,0.00,,,,,
62,Nunavut,Nunavut,2021-01-30,Not reported,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-01-30,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-01-30,Unknown,0,0,0,0.00,0.00,0.00,,,,,
1,Canada,Canada,2021-02-06,Moderna,183836,172183,11653,0.48,0.45,0.03,,,,,
1,Canada,Canada,2021-02-06,Not reported,277440,175696,101744,0.73,0.46,0.27,,,,,
1,Canada,Canada,2021-02-06,Pfizer-BioNTech,439998,379616,60382,1.16,1.00,0.16,,,,,
1,Canada,Canada,2021-02-06,Unknown,131,131,0,0.00,0.00,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-02-06,Moderna,2855,2855,0,0.55,0.55,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-02-06,Not reported,0,0,0,0.00,0.00,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-02-06,Pfizer-BioNTech,6035,1967,4068,1.16,0.38,0.78,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-02-06,Unknown,0,0,0,0.00,0.00,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-02-06,Moderna,1446,1110,336,0.91,0.70,0.21,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-02-06,Not reported,0,0,0,0.00,0.00,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-02-06,Pfizer-BioNTech,3856,679,3177,2.42,0.43,1.99,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-02-06,Unknown,0,0,0,0.00,0.00,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-02-06,Moderna,2022,2021,1,0.21,0.21,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-02-06,Not reported,0,0,0,0.00,0.00,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-02-06,Pfizer-BioNTech,10741,5609,5132,1.10,0.57,0.52,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-02-06,Unknown,86,86,0,0.01,0.01,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-02-06,Moderna,3344,2414,930,0.43,0.31,0.12,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-02-06,Not reported,0,0,0,0.00,0.00,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-02-06,Pfizer-BioNTech,9889,5406,4483,1.27,0.69,0.57,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-02-06,Unknown,17,17,0,0.00,0.00,0.00,,,,,
24,Quebec,Québec,2021-02-06,Moderna,63998,63998,,0.75,0.75,,,,,,
24,Quebec,Québec,2021-02-06,Not reported,0,0,,0.00,0.00,,,,,,
24,Quebec,Québec,2021-02-06,Pfizer-BioNTech,193482,193482,,2.26,2.26,,,,,,
24,Quebec,Québec,2021-02-06,Unknown,21,21,,0.00,0.00,,,,,,
35,Ontario,Ontario,2021-02-06,Moderna,0,0,0,0.00,0.00,0.00,,,,,
35,Ontario,Ontario,2021-02-06,Not reported,277440,175696,101744,1.88,1.19,0.69,,,,,
35,Ontario,Ontario,2021-02-06,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
35,Ontario,Ontario,2021-02-06,Unknown,0,0,0,0.00,0.00,0.00,,,,,
46,Manitoba,Manitoba,2021-02-06,Moderna,9414,9414,0,0.68,0.68,0.00,,,,,
46,Manitoba,Manitoba,2021-02-06,Not reported,0,0,0,0.00,0.00,0.00,,,,,
46,Manitoba,Manitoba,2021-02-06,Pfizer-BioNTech,24227,10584,13643,1.76,0.77,0.99,,,,,
46,Manitoba,Manitoba,2021-02-06,Unknown,0,0,0,0.00,0.00,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-02-06,Moderna,9771,9685,86,0.83,0.82,0.01,,,,,
47,Saskatchewan,Saskatchewan,2021-02-06,Not reported,0,0,0,0.00,0.00,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-02-06,Pfizer-BioNTech,19976,14668,5308,1.69,1.24,0.45,,,,,
47,Saskatchewan,Saskatchewan,2021-02-06,Unknown,0,0,0,0.00,0.00,0.00,,,,,
48,Alberta,Alberta,2021-02-06,Moderna,22404,13496,8908,0.51,0.31,0.20,,,,,
48,Alberta,Alberta,2021-02-06,Not reported,0,0,0,0.00,0.00,0.00,,,,,
48,Alberta,Alberta,2021-02-06,Pfizer-BioNTech,68264,55493,12771,1.54,1.25,0.29,,,,,
48,Alberta,Alberta,2021-02-06,Unknown,0,0,0,0.00,0.00,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-02-06,Moderna,39467,39139,328,0.77,0.76,0.01,,,,,
59,British Columbia,Colombie-Britannique,2021-02-06,Not reported,0,0,0,0.00,0.00,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-02-06,Pfizer-BioNTech,103528,91728,11800,2.01,1.78,0.23,,,,,
59,British Columbia,Colombie-Britannique,2021-02-06,Unknown,7,7,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-02-06,Moderna,10447,9968,479,24.84,23.70,1.14,,,,,
60,Yukon,Yukon,2021-02-06,Not reported,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-02-06,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-02-06,Unknown,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-02-06,Moderna,12830,12531,299,28.41,27.75,0.66,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-02-06,Not reported,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-02-06,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-02-06,Unknown,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-02-06,Moderna,5838,5552,286,14.83,14.11,0.73,,,,,
62,Nunavut,Nunavut,2021-02-06,Not reported,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-02-06,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-02-06,Unknown,0,0,0,0.00,0.00,0.00,,,,,
1,Canada,Canada,2021-02-13,Moderna,210528,183614,26914,0.55,0.48,0.07,,,,,
1,Canada,Canada,2021-02-13,Not reported,292983,118340,174643,0.77,0.31,0.46,,,,,
1,Canada,Canada,2021-02-13,Pfizer-BioNTech,469333,363521,105812,1.23,0.96,0.28,,,,,
1,Canada,Canada,2021-02-13,Unknown,224,224,0,0.00,0.00,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-02-13,Moderna,2782,2709,73,0.53,0.52,0.01,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-02-13,Not reported,0,0,0,0.00,0.00,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-02-13,Pfizer-BioNTech,7010,1634,5376,1.34,0.31,1.03,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-02-13,Unknown,0,0,0,0.00,0.00,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-02-13,Moderna,1476,360,1116,0.92,0.23,0.70,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-02-13,Not reported,0,0,0,0.00,0.00,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-02-13,Pfizer-BioNTech,4214,437,3777,2.64,0.27,2.37,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-02-13,Unknown,0,0,0,0.00,0.00,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-02-13,Moderna,2655,1947,708,0.27,0.20,0.07,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-02-13,Not reported,0,0,0,0.00,0.00,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-02-13,Pfizer-BioNTech,11901,4570,7331,1.22,0.47,0.75,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-02-13,Unknown,171,171,0,0.02,0.02,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-02-13,Moderna,3614,2670,944,0.46,0.34,0.12,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-02-13,Not reported,0,0,0,0.00,0.00,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-02-13,Pfizer-BioNTech,10017,3463,6554,1.28,0.44,0.84,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-02-13,Unknown,15,15,0,0.00,0.00,0.00,,,,,
24,Quebec,Québec,2021-02-13,Moderna,81963,81963,,0.96,0.96,,,,,,
24,Quebec,Québec,2021-02-13,Not reported,0,0,,0.00,0.00,,,,,,
24,Quebec,Québec,2021-02-13,Pfizer-BioNTech,211740,211740,,2.47,2.47,,,,,,
24,Quebec,Québec,2021-02-13,Unknown,31,31,,0.00,0.00,,,,,,
35,Ontario,Ontario,2021-02-13,Moderna,0,0,0,0.00,0.00,0.00,,,,,
35,Ontario,Ontario,2021-02-13,Not reported,292983,118340,174643,1.99,0.80,1.19,,,,,
35,Ontario,Ontario,2021-02-13,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
35,Ontario,Ontario,2021-02-13,Unknown,0,0,0,0.00,0.00,0.00,,,,,
46,Manitoba,Manitoba,2021-02-13,Moderna,10539,10127,412,0.76,0.73,0.03,,,,,
46,Manitoba,Manitoba,2021-02-13,Not reported,0,0,0,0.00,0.00,0.00,,,,,
46,Manitoba,Manitoba,2021-02-13,Pfizer-BioNTech,24309,4315,19994,1.76,0.31,1.45,,,,,
46,Manitoba,Manitoba,2021-02-13,Unknown,0,0,0,0.00,0.00,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-02-13,Moderna,11065,9177,1888,0.94,0.78,0.16,,,,,
47,Saskatchewan,Saskatchewan,2021-02-13,Not reported,0,0,0,0.00,0.00,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-02-13,Pfizer-BioNTech,21802,14145,7657,1.85,1.20,0.65,,,,,
47,Saskatchewan,Saskatchewan,2021-02-13,Unknown,0,0,0,0.00,0.00,0.00,,,,,
48,Alberta,Alberta,2021-02-13,Moderna,24087,8619,15468,0.54,0.19,0.35,,,,,
48,Alberta,Alberta,2021-02-13,Not reported,0,0,0,0.00,0.00,0.00,,,,,
48,Alberta,Alberta,2021-02-13,Pfizer-BioNTech,70909,35695,35214,1.60,0.81,0.80,,,,,
48,Alberta,Alberta,2021-02-13,Unknown,0,0,0,0.00,0.00,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-02-13,Moderna,41752,39027,2725,0.81,0.76,0.05,,,,,
59,British Columbia,Colombie-Britannique,2021-02-13,Not reported,0,0,0,0.00,0.00,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-02-13,Pfizer-BioNTech,107431,87522,19909,2.09,1.70,0.39,,,,,
59,British Columbia,Colombie-Britannique,2021-02-13,Unknown,7,7,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-02-13,Moderna,10524,9657,867,25.03,22.96,2.06,,,,,
60,Yukon,Yukon,2021-02-13,Not reported,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-02-13,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-02-13,Unknown,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-02-13,Moderna,13575,12996,579,30.06,28.78,1.28,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-02-13,Not reported,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-02-13,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-02-13,Unknown,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-02-13,Moderna,6496,4362,2134,16.51,11.08,5.42,,,,,
62,Nunavut,Nunavut,2021-02-13,Not reported,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-02-13,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-02-13,Unknown,0,0,0,0.00,0.00,0.00,,,,,
1,Canada,Canada,2021-02-20,Moderna,303133,211604,91529,0.80,0.56,0.24,,,,,
1,Canada,Canada,2021-02-20,Not reported,0,0,0,0.00,0.00,0.00,,,,,
1,Canada,Canada,2021-02-20,Pfizer-BioNTech,783214,439477,343737,2.06,1.16,0.90,,,,,
1,Canada,Canada,2021-02-20,Unknown,240,239,1,0.00,0.00,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-02-20,Moderna,3147,2435,712,0.60,0.47,0.14,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-02-20,Not reported,0,0,0,0.00,0.00,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-02-20,Pfizer-BioNTech,7289,1889,5400,1.40,0.36,1.03,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-02-20,Unknown,0,0,0,0.00,0.00,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-02-20,Moderna,1484,112,1372,0.93,0.07,0.86,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-02-20,Not reported,0,0,0,0.00,0.00,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-02-20,Pfizer-BioNTech,4966,1182,3784,3.11,0.74,2.37,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-02-20,Unknown,0,0,0,0.00,0.00,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-02-20,Moderna,2655,1947,708,0.27,0.20,0.07,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-02-20,Not reported,0,0,0,0.00,0.00,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-02-20,Pfizer-BioNTech,12089,4572,7517,1.23,0.47,0.77,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-02-20,Unknown,171,171,0,0.02,0.02,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-02-20,Moderna,4115,2345,1770,0.53,0.30,0.23,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-02-20,Not reported,0,0,0,0.00,0.00,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-02-20,Pfizer-BioNTech,11131,1874,9257,1.42,0.24,1.18,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-02-20,Unknown,15,15,0,0.00,0.00,0.00,,,,,
24,Quebec,Québec,2021-02-20,Moderna,90237,90237,,1.05,1.05,,,,,,
24,Quebec,Québec,2021-02-20,Not reported,0,0,,0.00,0.00,,,,,,
24,Quebec,Québec,2021-02-20,Pfizer-BioNTech,255697,255697,,2.98,2.98,,,,,,
24,Quebec,Québec,2021-02-20,Unknown,45,45,,0.00,0.00,,,,,,
35,Ontario,Ontario,2021-02-20,Moderna,79138,33425,45713,0.54,0.23,0.31,,,,,
35,Ontario,Ontario,2021-02-20,Not reported,0,0,0,0.00,0.00,0.00,,,,,
35,Ontario,Ontario,2021-02-20,Pfizer-BioNTech,240777,51437,189340,1.63,0.35,1.29,,,,,
35,Ontario,Ontario,2021-02-20,Unknown,0,0,0,0.00,0.00,0.00,,,,,
46,Manitoba,Manitoba,2021-02-20,Moderna,10995,8109,2886,0.80,0.59,0.21,,,,,
46,Manitoba,Manitoba,2021-02-20,Not reported,0,0,0,0.00,0.00,0.00,,,,,
46,Manitoba,Manitoba,2021-02-20,Pfizer-BioNTech,25284,2973,22311,1.83,0.22,1.62,,,,,
46,Manitoba,Manitoba,2021-02-20,Unknown,0,0,0,0.00,0.00,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-02-20,Moderna,11597,8221,3376,0.98,0.70,0.29,,,,,
47,Saskatchewan,Saskatchewan,2021-02-20,Not reported,0,0,0,0.00,0.00,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-02-20,Pfizer-BioNTech,26167,13583,12584,2.22,1.15,1.07,,,,,
47,Saskatchewan,Saskatchewan,2021-02-20,Unknown,0,0,0,0.00,0.00,0.00,,,,,
48,Alberta,Alberta,2021-02-20,Moderna,24982,7689,17293,0.56,0.17,0.39,,,,,
48,Alberta,Alberta,2021-02-20,Not reported,0,0,0,0.00,0.00,0.00,,,,,
48,Alberta,Alberta,2021-02-20,Pfizer-BioNTech,78254,29359,48895,1.77,0.66,1.11,,,,,
48,Alberta,Alberta,2021-02-20,Unknown,0,0,0,0.00,0.00,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-02-20,Moderna,42680,32112,10568,0.83,0.62,0.21,,,,,
59,British Columbia,Colombie-Britannique,2021-02-20,Not reported,0,0,0,0.00,0.00,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-02-20,Pfizer-BioNTech,121560,76911,44649,2.36,1.49,0.87,,,,,
59,British Columbia,Colombie-Britannique,2021-02-20,Unknown,9,8,1,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-02-20,Moderna,10613,9523,1090,25.24,22.65,2.59,,,,,
60,Yukon,Yukon,2021-02-20,Not reported,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-02-20,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-02-20,Unknown,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-02-20,Moderna,14517,12583,1934,32.14,27.86,4.28,,,,,
